time,seconds_elapsed,z,y,x
1699734123600031700,13.87403173828125,0.14136245846748352,-0.08993495255708694,0.22119949758052826
1699734123610071800,13.88407177734375,0.08392925560474396,-0.17286738753318787,0.2405678629875183
1699734123620082000,13.89408203125,0.0041065942496061325,-0.14829492568969727,0.22172440588474274
1699734123630122000,13.9041220703125,-0.07408221811056137,-0.08441368490457535,0.16897863149642944
1699734123640131800,13.9141318359375,-0.13008689880371094,-0.06732285022735596,0.1842515915632248
1699734123650172000,13.924171875,-0.052676260471343994,-0.04159777611494064,0.20207160711288452
1699734123660182000,13.93418212890625,-0.045306496322155,0.02736903913319111,0.24689100682735443
1699734123670222000,13.94422216796875,-0.02346324734389782,-0.021565746515989304,0.31194084882736206
1699734123680232000,13.95423193359375,-0.02791259065270424,-0.012841230258345604,0.33655884861946106
1699734123690271700,13.964271728515625,-0.023662451654672623,0.002445048186928034,0.3442050516605377
1699734123700281900,13.97428173828125,-0.02034122496843338,0.009020126424729824,0.3447885513305664
1699734123710322000,13.984322021484376,-0.015225558541715145,-0.00170761882327497,0.3637624979019165
1699734123720332000,13.99433203125,-0.03969867527484894,0.0018961706664413214,0.3867895305156708
1699734123730371800,14.004371826171875,-0.06666184961795807,0.009640643373131752,0.3906921148300171
1699734123740382000,14.0143818359375,-0.08658841997385025,0.016042616218328476,0.3871293365955353
1699734123750422000,14.024422119140626,-0.09932232648134232,0.014638064429163933,0.3927302360534668
1699734123760432000,14.03443212890625,-0.09953750669956207,0.008115184493362904,0.40195780992507935
1699734123770473000,14.044472900390625,-0.10115857422351837,0.005883987993001938,0.4036172330379486
1699734123780481800,14.054481689453125,-0.08245839178562164,0.0008623315370641649,0.3837527334690094
1699734123790523000,14.06452294921875,-0.05122856795787811,0.002591521944850683,0.3364983797073364
1699734123800532000,14.074531982421876,-0.021975606679916382,0.004998486954718828,0.2886773347854614
1699734123810572800,14.08457275390625,0.0037260286044329405,0.008788165636360645,0.24666596949100494
1699734123820582000,14.094581787109375,0.027401797473430634,0.004385693464428186,0.21474133431911469
1699734123830623000,14.104623046875,0.04465748369693756,0.001936917076818645,0.1888359636068344
1699734123840632000,14.114632080078126,0.04812571778893471,0.0028868666850030422,0.1535666584968567
1699734123850673000,14.1246728515625,0.04031040519475937,0.00424348097294569,0.1201879233121872
1699734123860683000,14.13468310546875,0.01477868016809225,0.005693039391189814,0.09767116606235504
1699734123870723000,14.14472314453125,-0.012326973490417004,0.004348143003880978,0.09815852344036102
1699734123880733000,14.15473291015625,-0.04193440079689026,0.0008341020438820124,0.11192333698272705
1699734123890772700,14.164772705078125,-0.06160956993699074,-0.0006466155173256993,0.12284789234399796
1699734123900782800,14.174782958984375,-0.0596819706261158,0.003697799053043127,0.12710735201835632
1699734123910823000,14.184822998046876,-0.055036887526512146,0.0023036343045532703,0.1460765153169632
1699734123920832800,14.194832763671876,-0.05499693751335144,0.004327903036028147,0.1658076047897339
1699734123930872800,14.204872802734375,-0.06091288477182388,0.006875749211758375,0.18539994955062866
1699734123940883000,14.214883056640625,-0.0648019015789032,0.008855010382831097,0.21191997826099396
1699734123950923000,14.224923095703126,-0.059292085468769073,0.005518335849046707,0.23411689698696136
1699734123960932900,14.234932861328126,-0.04265158995985985,0.004538558889180422,0.2319331020116806
1699734123970973000,14.244972900390625,-0.025113075971603394,0.008159925229847431,0.2179403156042099
1699734123980983000,14.254983154296875,-0.022162560373544693,0.009125321172177792,0.20719952881336212
1699734123991022800,14.26502294921875,-0.03844192996621132,0.007408647798001766,0.19440622627735138
1699734124001032700,14.27503271484375,-0.061101969331502914,0.00589703768491745,0.1813250482082367
1699734124011072800,14.28507275390625,-0.08533460646867752,0.0041129859164357185,0.16952911019325256
1699734124021083000,14.295082763671875,-0.11259685456752777,0.0040978058241307735,0.15511448681354523
1699734124031093000,14.305093017578125,-0.12628762423992157,-0.0010423612548038363,0.12239488959312439
1699734124041132800,14.3151328125,-0.12481410056352615,0.0020479708909988403,0.06393850594758987
1699734124051143000,14.325142822265626,-0.12085051834583282,0.007361243478953838,0.013228720054030418
1699734124061183000,14.335182861328125,-0.11958099156618118,0.007315437309443951,-0.0068235513754189014
1699734124071193000,14.345193115234375,-0.1252300888299942,0.009449427947402,0.0004948153509758413
1699734124081233200,14.355233154296876,-0.12854066491127014,0.011401791125535965,0.020774787291884422
1699734124091243000,14.365242919921876,-0.12987357378005981,0.007957791909575462,0.04484656825661659
1699734124101282800,14.37528271484375,-0.13070501387119293,0.006645651999861002,0.06708849221467972
1699734124111293000,14.38529296875,-0.12262791395187378,0.004652009811252356,0.08157874643802643
1699734124121333000,14.3953330078125,-0.10843619704246521,0.005792108830064535,0.08462753891944885
1699734124131342800,14.4053427734375,-0.10299722105264664,0.006383863277733326,0.08949499577283859
1699734124141383000,14.4153828125,-0.10425449907779694,0.005578789860010147,0.10272211581468582
1699734124151393000,14.42539306640625,-0.1094609797000885,0.0037052559200674295,0.1032899022102356
1699734124161433000,14.43543310546875,-0.09175149351358414,0.01534593291580677,0.07940001785755157
1699734124171443000,14.44544287109375,-0.05849872902035713,0.030355509370565414,0.03218350186944008
1699734124181483000,14.45548291015625,-0.026677416637539864,0.06358243525028229,-0.009827330708503723
1699734124191493000,14.4654931640625,-0.016681775450706482,0.13483184576034546,-0.04212534800171852
1699734124201533000,14.475532958984376,-0.021321799606084824,0.08542674779891968,-0.007808654569089413
